## Soviet Decisions and Events Descriptions ##;;;;;;;;;;;;;;x
##############################################;;;;;;;;;;;;;;x
##############################################;;;;;;;;;;;;;;x
#Red Army Upgrades before GPW.;;;;;;;;;;;;;;x
EVTDESC13112;In August 15th 1942, some NKVD who distinguished themselves in combat were transferred from the GUVV NKVD to the Red Army.\n\nThe 1st NKVD Infantry Division, formed in Leningrad, became the 46th Rifle Division.\nThe 3rd NKVD Rifle Division, combined with the 21st NKVD Motor Rifle Division, became the 109th Rifle Division.\nThe 9th NKVD Motor Rifle Division became the 31st Rifle Division.\nThe 20th NKVD Infantry Division was renamed the 92nd Rifle Division.\nThe 13th NKVD Motor Rifle Division, raised in Stalingrad, was renamed the 95th Rifle Division and later became the 75th Guards Rifle Division.;;;;;;;;;;;;;;x				
NKVD_Transfer_2_decision_title;70th NKVD Army.;;;;;;;;;;;;;;x
NKVD_Transfer_2_decision_desc;This decision will give access to Red Army units.;;;;;;;;;;;;;;x
EVTDESC13113;The formation of the 70th Separate Army of NKVD Troops started in October 1942. It was composed of 6 Rifle Divisions assembled with NKVD Border and Railroad Security units, from October 1942 to February 1943. Units were assembled in the Far Eastern, Transbaikal, Central Asia, Siberian and Ural Military Districts, with the addition of the experienced 10th NKVD Stalingrad Rifle Division.\nIn February 1943, 70th Army was transferred to Red Army control and all its units were converted to Rifle Divisions with Red Army TOE. This army played an important role during the battle of Kursk.\n\n§RNote for player: the formation of NKVD divisions will be skipped for game purposes and you'll get the 70th as it was when transferred to the Red Army.§W;;;;;;;;;;;;;;x
###Foreign Troops.;;;;;;;;;;;;;;x
Estonian_Rifle_Corps_8_decision_title;Form the 8th Estonian Rifle Corps.;;;;;;;;;;;;;;x
Estonian_Rifle_Corps_8_decision_desc;This decision will give you access to a Red Army Corps.;;;;;;;;;;;;;x
EVTDESC13200;The 8th Estonian Rifle Corps was formed from mobilized ethnic Estonians, incorporating former personnel of the Republic of Estonia's army. It was subordinated to the Kalinin Front by December 1st 1942. The corps structure consisted of the 7th and 249th Rifle Divisions stationed in Estonia, reinforced by volunteers from the Estonian Communist Party organisation. In an effort to increase overall formation experience, the battle-hardened 19th Guards Rifle Division later joined the 8th Rifle Corps. Throughout its entire existence, the rifle corps was commanded by Lieutenant General Lembit Pärn. On September 22nd 1944, elements of the 7th Rifle Division, along with the 45th Estonian Tank Regiment, formed the forward detachment of the corps and entered Tallinn, for which all three units received the name of that city as a battle honor.;;;;;;;;;;;;;x
Polish_Division_1_decision_title;Form the 1st Polish Rifle Division.;;;;;;;;;;;;;;x
Polish_Division_1_decision_desc;This decision will give you access to allied forces from foreign countries.;;;;;;;;;;;;;x
EVTDESC13201;The 1st Polish 'Tadeusz Kosciuszko' Infantry Division was the bulk of the communist-led Polish forces fighting alongside the Soviet Union, becoming, in the later stages of the war, the Polish People's Army (Ludowe Wojsko Polskie). This army was known as Berling's Army, one of its founders, to distinguish it from Anders'Army, fighting with the Western Allies. Troops were recruited from former Polish POWs and, later on, the liberated Polish terriories. Due to the lack of officers, many of them were transferred from the Red Army.\nThe 1st Polish Infantry Division was created in May 1943 and became operational in September, participating in its first major engagement at the Battle of Lenino.;;;;;;;;;;;;;;x
Polish_Corps_1_decision_title;Form the 1st Polish Corps.;;;;;;;;;;;;;;x
Polish_Corps_1_decision_desc;This decision will give you access to allied forces from foreign countries.;;;;;;;;;;;;;x
EVTDESC13202;Polish forces were rapidly strengthened to 30,000 troops force with armored assets like the 1st Armored Brigade, artillery support and aircraft, forming the 1st Polish Corps (1 Korpus Polskich Sil Zbrojnych w ZSRR). In March 1943, it was redesignated as the 1st Polish Army.\n\n§RNote for player: You'll have to manuall attach the 1st Polish Rifle Division to this corps.§W;;;;;;;;;;;;;;x
Polish_Army_1_decision_title;Form the 1st Polish Army.;;;;;;;;;;;;;;x
Polish_Army_1_decision_desc;This decision will give you access to allied forces from foreign countries.;;;;;;;;;;;;;x
EVTDESC13203;Formed in March 1944 from the 1st Polish Corps, the 1st Polish Army (1. Armia Wojska Polskiego) was attached to the 1st Bielorussian Front and participated in the main offensives against Axis forces in 1944 and 1945, including the Vistula, Warsaw, Kolberg and Berlin offensives. At this stage of the war, the Polish role in the Soviet drive westward was fairly substantial, contributing 200,000 troops. This was approximately ten percent of the force taking part in Zhukov's and Konev's drive on Berlin.\n\n§RNote for player: You'll have to manually attach the 1st Polish Corps to this Army.§W;;;;;;;;;;;;;;x
Polish_Army_2_decision_title;Form the 2nd Polish Army.;;;;;;;;;;;;;;x
Polish_Army_2_decision_desc;This decision will give you access to allied forces from foreign countries.;;;;;;;;;;;;;x
EVTDESC13204;Formed in late 1944, the Polish 2nd Army (2. Armia Wojska Polskiego) was made of 4 infantry divisions and the 16th Tank Brigade. It was placed under the command of General Karol K. Sverchevskii. This force participated in the battle of Bautzen, where it suffered heavy losses, before being involved in the last great Soviet offensive of the war, the drive on Prague.\n2nd Polish Army used recruits from the recently liberated Polish territories but lacked officers, forcing the Red Army to fill the gaps with 50% of them. This situation led to the cancellation of the creation of a 3rd Polish Army and a Polish Front.;;;;;;;;;;;;;;x
Polish_Army_2_Reinforcements_decision_title;Reinforce the 2nd Polish Army.;;;;;;;;;;;;;;x
Polish_Army_2_Reinforcements_decision_desc;This decision will give you access to allied forces from foreign countries.;;;;;;;;;;;;;x
EVTDESC13205;In February 1945, 2nd Polish Army got some reinforcements, including the 10th Polish Rifle Division, an artillery division and a SU-85 Mobile artillery regiment.;;;;;;;;;;;;;;x
Romanian_Divisions_decision_title;Form Romanian volunteers divisions.;;;;;;;;;;;;;;x
Romanian_Divisions_decision_desc;This decision will give you access to allied forces from foreign countries.;;;;;;;;;;;;;x
EVTDESC13206;In late 1943, Soviet Union incorporated Romanian POWs and Romanian Communists into 2 new units fighting alongside the Red Army.\n\nThe 1st Romanian Volunteer Division "Tudor Vladimirescu" named after the leader of the Wallachian uprising of 1821, was assembled in Ryazan at the end of 1943 but entered in active service in March 1944 and was placed under the command of General Nicola Cambria. It was basically an infantry division using captured German armor like the renamed T-5 'Pantera' (Pz.Kpfw. V Panther).\nThe 2nd Romanian Volunteer Division "Horia, Closca si Crisan" was raised later. It didn't take part in frontline combat and served as a security force against pro-Axis Romanians in the newly liberated Romania.\nThe two communist divisions were integrated into the Romanian Army on August 22nd 1945.;;;;;;;;;;;;;;x
Normandie_Niemen_decision_title;Form a French Volunteers Air Regiment.;;;;;;;;;;;;;;x
Normandie_Niemen_decision_desc;This decision will give you access to allied forces from foreign countries.;;;;;;;;;;;;;x
EVTDESC13207;GC3 'Normandie Niemen' was an fighter unit made of Free French who were sent to the Soviet Union to fight Germany alongside the Soviet Union. After long and tedious negociations between French and Soviet officials, a small group of French pilots and mechanics arrived in Russia in late 1942, and it was decided that they will fly Soviet fighters - the Yak-1 and later Yak-3.\n\nAssigned to the 6th Air Regiment of the 1st Soviet Air Army, GC3 'Normandie' fought its first campaign (March 1943 - November 1943) before being converted into a full air regiment for the later stages of the war. In June 1945, a Stalin Decree gave the French pilots permission to return to their conuntry with their planes. From 1943 to 1945, 'Normandie Niemen' flew over 5240 combat missions, getting 273 confirmed kills for the loss of 38 KIA or MIA.\n\nMany French pilots distinguished themselves in this unit, notably the unlikely tandem of Marcel Albert (23 kills) and Roland de la Poype (16 kills), one from a humble worker's background and the other from an aristocratic family.;;;;;;;;;;;;;;x
Mongolia_Helps_decision_title;Mongolian People's Republic sends some help.;;;;;;;;;;;;;;x
Mongolia_Helps_decision_desc;This decision will give you access to ressources from you allied.;;;;;;;;;;;;;x
EVTDESC13208;As a result of the Mutual Assistance Pact of March 12th, 1936 and the involvement of Soviet forces in the Battle of Khalkin Gol (Summer 1939), Mongolia provided supplies and raw materials to the Soviet military during WW2. From June 1941, until the end of 1945, the USSR imported from Mongolia 0.7 million heads of cattle, 4.9 million heads of small cattle, 0.5 million military horses, almost 6 million pieces of small leather.\nBy February 1942, Vneshtorgbank of the USSR received funding from the MPR for the construction of tanks, estimated to a total of 3.8 million rubles. In January 1943, Marshal Horloogiyn Choibalsan led a delegation of the MPR into Soviet Union for the gift of Mongolina funded tank column made of 34 T-34/76 and 21 T-70 tanks. They were transfered to the 112th Tank Brigade, renamed as the '112th Red Banner Tank Brigade Revolutionary Mongolia'.\nIn March 1943, following the presentation of the 'Revolutionary Mongolia' tank brigade to the Red Army, MPR officials announced their intention to fund a fighter squadron within the Soviet Air Force. The squadron was given 12 Lavochkin La-5 fighters in a formal ceremony and formed part of the 2nd Guards Fighter Aviation Regiment.\nAlso, more than 300 Mongolian volunteer military personnel fought in the Eastern front while Mongolia kept 10% of its population under arms...;;;;;;;;;;;;;;x
EVTDESC13400;Under Operation Zet, the Soviets provided China with warplanes, bombers, tanks, antiaircraft weapons, ammunition, and transport vehicles. An estimated total of 82 T-26 tanks, 700 cars, 240 field guns, 20 anti-aircraft guns, 430 small-caliber guns and about 2 million shells to them, 300 machine guns, 3 600 handguns, more than 4,000,000 rifle cartridges were delivered. The operation began with the deployment of 225 combat aircraft, along with Soviet volunteers. Between 1937 and 1941, more than 4000 military personnel were involved in the operation.\n\n§ROur glorious volunteers are back and waiting you ordres in Irkoutsk.§W;;;;;;;;;;;;;;x
Zet_Benefits_1_decision_title;Get the benefits from Operation Zet.;;;;;;;;;;;;;;x
Zet_Benefits_1_decision_desc;This decision will give you access to bonuses in air warfare.;;;;;;;;;;;;;;x
EVTDESC13501;A large part of the help sent by Soviet Union to China during Operation Zet concerned air power. About 500 aircrafts were delivered, among them were 6 TB-3, 146 SB, 109 I-16, 8 UTI-4, and 222 I-15. Soviet pilots of the Volunteer Group flew combat missions, especially bombing runs over Nanjing, Taiwan and even over Japan Islands where a TB-3 group, led by the mixed Soviet-Chinese crew drop leaflets. Although Soviet bombers performed well, fighters like I-15 and I-16 had a bad time against Japanese fighters, especially from September 1940 when IJN deployed the Mitsubishi A-6M Zero.\n\n§ROur glorious volunteers are back and waiting you ordres in Irkoutsk.§W;;;;;;;;;;;;;;x
Zet_Benefits_2_decision_title;Get the benefits from Operation Zet.;;;;;;;;;;;;;;x
Zet_Benefits_2_decision_desc;This decision will give you access to bonuses in air warfare.;;;;;;;;;;;;;;x
##Guards Formations.;;;;;;;;;;;;;;x 
1_Guards_Cav_Corps_decision_title;Form 1st Guards Cavalry Corps.;;;;;;;;;;;;;x
1_Guards_Cav_Corps_decision_desc;This decision will give access to a Red Army Guards corps.;;;;;;;;;;;;;x
EVTDESC14000;2nd Cavalry Corps was granted the Guards status, becoming the 1st Guards Cavalry Corps in late November 1941. This corps was placed under the command of General Pavel I. Belov. The 5th and 9th Cavalry Divisions became the 1st and 2nd Guards Cavalry Divisions.\n\n§RNote for player: this corps will be upgraded in January 1943.§W;;;;;;;;;;;;;x
2_Guards_Cav_Corps_decision_title;Form 2nd Guards Cavalry Corps.;;;;;;;;;;;;;x
2_Guards_Cav_Corps_decision_desc;This decision will give access to a Red Army Guards corps.;;;;;;;;;;;;;x
EVTDESC14001;3rd Cavalry Corps under General Lev M. Dovator was granted the Guards status in late November 1941, becoming the 2nd Guards Cavalry Corps, in command of the 20th Mountain Cavalry Division and the 3rd and 4th Guards Cavalry Divisions formed from the already existing 50th and 55th Cavalry Divisions.\n\n§RNote for player: this corps will be upgraded in October 1943.§W;;;;;;;;;;;;;x
3_Guards_Cav_Corps_decision_title;Form the 3rd Guards Cavalry Corps.;;;;;;;;;;;;;x
3_Guards_Cav_Corps_decision_desc;This decision will give access to a Red Army Guards corps.;;;;;;;;;;;;;x
EVTDESC14002;5th Cavalry Corps was granted the Guards status in December 1941 and renamed 3rd Guards Cavalry Corps. Placed under the command of General Vasilii D. Kriuchenkin, this corps was composed of the former 3rd and 14th Cavalry Divisions, renamed 5th and 6th Guards Cavalry Divisions, and the 32nd Cavalry Division.\n\n§RNote for player: this unit will be upgraded in September 1943.§W;;;;;;;;;;;;;;x
4_Guards_Cav_Corps_decision_title;Form the 4th Guards Cavalry Corps.;;;;;;;;;;;;;x
4_Guards_Cav_Corps_decision_desc;This decision will give access to a Red Army Guards corps.;;;;;;;;;;;;;x
EVTDESC14003;In August 1942 the former 17th Cavalry Corps (12th, 13th and 30th Cavalry Divisions) was granted the Guards status, becoming the 4th Guards Corps. Placed under the command of General Nikolai I. Kirichenko and assembled in Maïkop, it was in command of 9th and 10th Guards Cavalry Divisions and the 30th Cavalry Division.\n\n§RNote for player: this unit will be upgraded in September 1943.§W;;;;;;;;;;;;;;x
5_Guards_Cav_Corps_decision_title;Form the 5th Guards Cavalry Corps.;;;;;;;;;;;;;x
5_Guards_Cav_Corps_decision_desc;This decision will give access to a Red Army Guards corps.;;;;;;;;;;;;;x
EVTDESC14004;5th Guards Don Cossack Cavalry Corps was set up in Dagestan in November 1942 and placed under the command of General Aleksei G. Selivanov. It was created from the former 15th and 116th Cavalry Divisions who became the 11th and 12th Guards Cavalry Divisions respectively, assisted by the 63rd Cavalry Division.\n\n§RNote for player: this unit will be upgraded in August 1943.§W;;;;;;;;;;;;;;x
6_Guards_Cav_Corps_decision_title;Form the 6th Guards Cavalry Corps.;;;;;;;;;;;;;x
6_Guards_Cav_Corps_decision_desc;This decision will give access to Red Army Guards corps.;;;;;;;;;;;;;x
EVTDESC14005;6th Guards Cavalry Corps was formed in February 1943 by granting the Guards status to the 7th Cavalry Corps (11th Cavalry Division and 83rd Mountain Cavalry Division). Its commander was General Sergei V. Sokolov.;;;;;;;;;;;;;;x
7_Guards_Cav_Corps_decision_title;Form the 7th Guards Cavalry Corps.;;;;;;;;;;;;;x
7_Guards_Cav_Corps_decision_desc;This decision will give access to Red Army Guards corps.;;;;;;;;;;;;;x
EVTDESC14006;7th Guards Cavalry Corps was the last Guards cavalry corps to be formed in February 1943, by granting Guards status to the 8th Cavalry Corps (21st Mountain Cavalry Division, 55th Cavalry Division and 112th Cavalry Division). It was placed under the command of General Mikhail D. Borisov.;;;;;;;;;;;;;;x
