critique_against_the_war;Criticism of the War;;;;;;;;;;;;;x
desc_critique_against_the_war;A famous war hero has published a critical and radical article on the conduct of the war.;;;;;;;;;;;;;x
major_worker_strike;Major Worker Strike;;;;;;;;;;;;;x
desc_major_worker_strike;A major strike broke out a while back in one of our country’s largest industrial complexes.;;;;;;;;;;;;;x
communist_manifestation;Communist Manifestation;;;;;;;;;;;;;x
desc_communist_manifestation;A large communist rally has been held in our capital;;;;;;;;;;;;;x
nationalization_of_private_sector;Nationalization of the Private Sector;;;;;;;;;;;;;x
desc_nationalization_of_private_sector;16 formerly semi-privately run companies have been expropriated by the Ministry of Public Relations.;;;;;;;;;;;;;x
rogue_politician;Rogue Politician;;;;;;;;;;;;;x
desc_rogue_politician;A certain minister has announced that he will enter into a debate about certain views differing from those of the rest of the Cabinet.;;;;;;;;;;;;;x
secret_police_force;Secret Police Force;;;;;;;;;;;;;x
desc_secret_police_force;It has been decided that a special, secret police force will be established.;;;;;;;;;;;;;x
paramilitary_forces;Paramilitary Forces;;;;;;;;;;;;;x
desc_paramilitary_forces;Politically motivated assassinations and conflicts between left and right-wing troops have become a daily occurrence.;;;;;;;;;;;;;x
reorganization_of_war_ministry;Reorganization of the War Ministry;;;;;;;;;;;;;x
desc_reorganization_of_war_ministry;The War Ministry is currently undergoing a major re-organisation.;;;;;;;;;;;;;x
forced_conscription_policy;Forced Conscription Policy;;;;;;;;;;;;;x
desc_forced_conscription_policy;The forced conscription policy has not been well received by the public.;;;;;;;;;;;;;x
control_of_extremist_movements;Control of Extremist Movements;;;;;;;;;;;;;x
desc_control_of_extremist_movements;We are taking harder measures to control political extremist movements.;;;;;;;;;;;;;x
emergency_legislations;Emergency Legislation;;;;;;;;;;;;;x
desc_emergency_legislations;We are currently introducing an emergency legislation.;;;;;;;;;;;;;x
anti_terrorist_measures;Anti-Terrorist Measures;;;;;;;;;;;;;x
desc_anti_terrorist_measures;To counter terrorism, a decree has been passed that increases the government's power.;;;;;;;;;;;;;x
prohibit_new_parties;New Parties Prohibited;;;;;;;;;;;;;x
desc_prohibit_new_parties;There has been an ongoing discussion within our government as to whether or not to allow the formation of new organizations such as trade unions and political parties. Several of our ministers are of the opinion that new organizations would pose too much of treat to our government. They feel that it would be better to impose certain restrictions and increase control of those aspects of life.;;;;;;;;;;;;;x
political_feuds;Political Feuds;;;;;;;;;;;;;x
desc_political_feuds;Our government is currently undergoing some restructuring.;;;;;;;;;;;;;x
assassination_attempt;Assassination Attempts;;;;;;;;;;;;;x
desc_assassination_attempt;One of our ministers has been the target of an assassination attempt.;;;;;;;;;;;;;x
illegal_printing;Illegal Publications;;;;;;;;;;;;;x
desc_illegal_printing;The Secret Police is gaining ground on one of the resistance movements.;;;;;;;;;;;;;x
intelligence_network;Intelligence Network;;;;;;;;;;;;;x
desc_intelligence_network;Most members of our government are of the opinion that the scope and power of our existing agencies should be vastly increased.;;;;;;;;;;;;;x
revolutionary_movements;Revolutionary Movements;;;;;;;;;;;;;x
desc_revolutionary_movements;We have just been informed that one our ministers might be one of the key conspirators in a planned coup d'état.;;;;;;;;;;;;;x
resistance_movement;Resistance Movements;;;;;;;;;;;;;x
desc_resistance_movement;The decision to incorporate the youths from certain occupied territories into our armed forces has met with fierce resistance in some areas.;;;;;;;;;;;;;x
resistance_movement_laid_open;Resistance Movement Laid Open;;;;;;;;;;;;;x
desc_resistance_movement_laid_open;We have managed to infiltrate one of the largest resistance movements.;;;;;;;;;;;;;x
resistance_movement_infiltrated;Resistance Movement Infiltrated;;;;;;;;;;;;;x
desc_resistance_movement_infiltrated;We have managed to infiltrate one of the largest resistance movements.;;;;;;;;;;;;;x
restructuring_the_foreign_ministry;Restructuring the Foreign Ministry;;;;;;;;;;;;;x
desc_restructuring_the_foreign_ministry;The Foreign Ministry is currently undergoing a major re-organisation.;;;;;;;;;;;;;x
troublesome_ministry;Troublesome Ministry;;;;;;;;;;;;;x
desc_troublesome_ministry;The Foreign Ministry is in real need of some restructuring.;;;;;;;;;;;;;x
resistance_leader_caught;Resistance leader caught;;;;;;;;;;;;;x
desc_resistance_leader_caught;The leader of one of the major resistance movements atttempted to flee the country last night but was apprehended close to the border.;;;;;;;;;;;;;x
assassination_attempt_of_opposition_leader;Assassination Attempt;;;;;;;;;;;;;x
desc_assassination_attempt_of_opposition_leader;The leader of the largest opposition party was the target of an assassination attempt late last night.;;;;;;;;;;;;;x
riots_in_the_street;Assassination Attempt;;;;;;;;;;;;;x
desc_riots_in_the_street;The leader of the largest opposition party was the target of an assassination attempt late last night.;;;;;;;;;;;;;x
weapons_transport;Weapons transport;;;;;;;;;;;;;x
desc_weapons_transport;The secret police force discovered a large amount of weapons a short while back. It is believed that the weapons were to be used in a coup against the government.;;;;;;;;;;;;;x
political_mistake;Bribed Minister;;;;;;;;;;;;;x
desc_political_mistake;A member of our government has been accused of cooperating with the opposition party.;;;;;;;;;;;;;x
investigation_of_opposition_party;Investigation of opposition party;;;;;;;;;;;;;x
desc_investigation_of_opposition_party;We suspect that some foreign country is supporting one of the opposition parties financially.;;;;;;;;;;;;;x
opposition_gains_support;Investigation of opposition party;;;;;;;;;;;;;x
desc_opposition_gains_support;We suspect that some foreign country is supporting one of the opposition parties financially.;;;;;;;;;;;;;x
retaliation;Retaliation;;;;;;;;;;;;;x
desc_retaliation;The house of our Minister of Intelligence was set on fire late last night. Fortunately nobody was injured, and the fire could be ousted shortly after.;;;;;;;;;;;;;x
corruption_within_the_police_force;Corruption Within the Police Force;;;;;;;;;;;;;x
desc_corruption_within_the_police_force;We have long suspected that the main interest of certain members of our police force no longer lies in just protecting our citizens and state, but rather in empowering themselves within the local community.;;;;;;;;;;;;;x
restructuring_of_the_police_force;Restructuring of the Police Force;;;;;;;;;;;;;x
desc_restructuring_of_the_police_force;We have decided to re-organize the police force to come to terms with corruption.;;;;;;;;;;;;;x
reinforcements;Reinforcements;;;;;;;;;;;;;x
desc_reinforcements;An unauthorized demonstration in the city centre has developed into a full fledged riot, but reinforcements are on their way.;;;;;;;;;;;;;x
riots;Riots;;;;;;;;;;;;;x
desc_riots;An unauthorized demonstration in the city centre has developed into a full fledged riot.;;;;;;;;;;;;;x
EVTOPTB2001;Anarchism and Communism must fall!;;;;;;;;;;;;;x
EVTOPTA2004;En la Defensa de la Democracia!;;;;;;;;;;;;;x
EVTNAME500;Surrender to $FROMCOUNTRY$;;;;;;;;;;;;;x
EVTDESC500;With their national unity gone below their will to fight, $COUNTRYNAME$ is at the brink of oblivion.  Their only possibility to continue the fight is as a government in exile.;;;;;;;;;;;;;x
EVTOPTA500;Continue the fight!;;;;;;;;;;;;;x
EVTOPTB500;Give up!;;;;;;;;;;;;;x
EVTNAME501;$FROMCOUNTRY$ has surrendered!;;;;;;;;;;;;;x
EVTDESC501;$FROMCOUNTRY$ is no longer willing to continue in their war against us.  We now have the option to fully annex them into our country, or to create a puppet state.;;;;;;;;;;;;;x
EVTOPTA501;Annex them;;;;;;;;;;;;;x
EVTOPTB501;Create a Puppet;;;;;;;;;;;;;x
EVTNAME4001;Coup d'état;;;;;;;;;;;;;x
EVTDESC4001;Bowing to the inevitable, the old regime has given way to democratic elements within our nation.  A prosperous and free future awaits us.;;;;;;;;;;;;;x
EVTOPTA4001;It was only a matter of time;;;;;;;;;;;;;x
EVTNAME4002;Coup d'état;;;;;;;;;;;;;x
EVTDESC4002;Bowing to the inevitable, the old regime has given way to democratic elements within our nation.   A prosperous, and free future awaits us.;;;;;;;;;;;;;x
EVTOPTA4002;It was only a matter of time;;;;;;;;;;;;;x
EVTNAME4003;Left-wing Coup d'état;;;;;;;;;;;;;x
EVTDESC4003;The people's revolution has come, with the help of foreign aid!  The glorious workers and oppressed peasantry have secured control of the nation, and the means of production.;;;;;;;;;;;;;x
EVTOPTA4003;There could have been no other way;;;;;;;;;;;;;x
EVTNAME4004;Left-wing Coup d'état;;;;;;;;;;;;;x
EVTDESC4004;The people's revolution has come, with the help of foreign aid!  The glorious workers and oppressed peasantry have secured control of the nation, and the means of production.;;;;;;;;;;;;;x
EVTOPTA4004;There could have been no other way;;;;;;;;;;;;;x
EVTNAME4005;Right-wing Coup d'état;;;;;;;;;;;;;x
EVTDESC4005;The forces of law and order have taken control of our nation with the assistance of foreign nations.  The new regime promises to root out any and all traitors to our beloved nation.;;;;;;;;;;;;;x
EVTOPTA4005;It was inevitable;;;;;;;;;;;;;x
EVTNAME4006;Right-wing Coup d'état;;;;;;;;;;;;;x
EVTDESC4006;The forces of law and order have taken control of our nation with the assistance of foreign nations.  The new regime promises to root out any and all traitors to our beloved nation.;;;;;;;;;;;;;x
EVTOPTA4006;It was inevitable;;;;;;;;;;;;;x
EVTNAME1904;Albania Liberated;;;;;;;;;;;;;x
EVTDESC1904;On March 25, 1939 Italy delivered an ultimatum demanding Albania to accede to Italian occupation.  Despite some stubborn resistance it didn't take very long before the Italians had taken full control of the country.  The Italians set up a fascist government under Shefqet Verlaci and soon absorbed Albania's military and diplomatic service into Italy's.\n It would take almost four years until Albania could call itself a free country again.  The National liberation Army was founded in 1942, but it would take more than a year until nationalist groups were able to liberate Albania from the fascist occupation and restore independence.;;;;;;;;;;;;;x
