province;red;green;blue;x;x
9942;93;6;71;Jima;x
9943;135;9;199;Adis Abeba;x
9944;177;12;72;Dire Dawa;x
9945;9;15;200;Oodweyne;x
9946;51;18;73;Xalin;x
9947;93;21;201;Tumaco;x
9948;135;24;74;Neiva;x
9949;177;27;202;San José del Guaviare;x
9950;9;30;75;Pontoetoe;x
9951;51;33;203;Oscar;x
9952;93;36;76;Monrovia;x
9953;135;39;204;San -Pédro;x
9954;177;42;77;Kumasi;x
9955;9;45;205;Lomé;x
9956;51;48;78;Benin City;x
9957;93;51;206;Bafoussam;x
9958;135;54;79;Awasa;x
9959;177;57;207;Domo;x
9960;9;60;80;Garoowe;x
9961;51;63;208;Male;x
9962;93;66;81;Ibarra;x
9963;135;69;209;Puerto Fransisco de Orellana;x
9964;177;72;82;Florencia;x
9965;9;75;210;Santarém;x
9966;51;78;83;Calcoene;x
9967;93;81;211;Harper;x
9968;135;84;84;Abidjan;x
9969;177;87;212;Accra;x
9970;9;90;85;Calabar;x
9971;51;93;213;Ramo;x
9972;93;96;86;Arba Minch;x
9973;135;99;214;Eyl;x
9974;177;102;87;Quito;x
9975;9;105;215;Cabo Pantoja;x
9976;51;108;88;Yaripo;x
9977;93;111;216;Port Harcourt;x
9978;135;114;89;Kumba;x
9979;177;117;217;Geladi;x
9980;9;120;90;Gaalkacyo;x
9981;51;123;218;Galapagos Islands;x
9982;93;126;91;Manta;x
9983;135;129;219;Conambo;x
9984;177;132;92;La Chorrera;x
9985;9;135;220;Macapá;x
9986;51;138;93;Douala;x
9987;93;141;221;Mustahil;x
9988;135;144;94;Gulu;x
9989;177;147;222;Garacad;x
9990;9;150;95;Lio Matoh;x
9991;51;153;223;Ambato;x
9992;93;156;96;Soldado Bartra;x
9993;135;159;224;Breves;x
9994;177;162;97;Braganca;x
9995;9;165;225;Dhuusa Marreeb;x
9996;51;168;98;Hobyo;x
9997;93;171;226;Belaga;x
9998;135;174;99;Macas;x
9999;177;177;227;Iquitos;x
10000;10;180;0;Belém;x
10001;52;183;128;Pinheiro;x
10002;94;186;1;Bata;x
10003;136;189;129;Beledweyne;x
10004;178;192;2;Xarardheere;x
10005;10;195;130;Sibu;x
10006;52;198;3;Longnawan;x
10007;94;201;131;Guayaquil;x
10008;136;204;4;Puerto Pardo;x
10009;178;207;132;Paragominas;x
10010;10;210;5;São Luis;x
10011;52;0;133;Camocim;x
10012;94;3;6;Garbahaarey;x
10013;136;6;134;Mereeg;x
10014;178;9;7;Kuching;x
10015;10;12;135;Kapit;x
10016;52;15;8;Tumbes;x
10017;94;18;136;Borja;x
10018;136;21;9;Benjamin Constant;x
10019;178;24;137;Santa Inés;x
10020;10;27;10;Parnaíba;x
10021;52;30;138;Libreville;x
10022;94;33;11;Muqdisho;x
10023;136;36;139;Jaén;x
10024;178;39;12;Requena;x
10025;10;42;140;Codó;x
10026;52;45;13;Sobral;x
10027;94;48;141;Mossoró;x
10028;136;51;14;Franceville;x
10029;178;54;142;Dhoomardheere;x
10030;10;57;15;Piura;x
10031;52;60;143;Cahuapanas;x
10032;94;63;16;Cruzeiro do Sul;x
10033;136;66;144;Marabá;x
10034;178;69;17;Piripiri;x
10035;10;72;145;Fortaleza;x
10036;52;75;18;Natal;x
10037;94;78;146;Lambaréne;x
10038;136;81;19;Nyeri;x
10039;178;84;147;Kismaayo;x
10040;10;87;20;Sintang;x
10041;52;90;148;Longiram;x
10042;94;93;21;Chiclayo;x
10043;136;96;149;Tarapoto;x
10044;178;99;22;Grajaú;x
10045;10;102;150;Iguatu;x
10046;52;105;23;Campina Grande;x
10047;94;108;151;Port-Gentil;x
10048;136;111;24;Garissa;x
10049;178;114;152;Nangatayap;x
10050;10;117;25;Muarateweh;x
10051;52;120;153;Trujillo;x
10052;94;123;26;Pucallpa;x
10053;136;126;154;Picos;x
10054;178;129;27;Juazeiro do Norte;x
10055;10;132;155;Tchibanga;x
10056;52;135;28;Nairobi;x
10057;94;138;156;Sampit;x
10058;136;141;29;Mink;x
10059;178;144;157;Uchiza;x
10060;10;147;30;Puerto Portillo;x
10061;52;150;158;Floriano;x
10062;94;153;31;Salgueiro;x
10063;136;156;159;Recife;x
10064;178;159;32;Pointe-Noire;x
10065;10;162;160;Arusha;x
10066;52;165;33;Mombasa;x
10067;94;168;161;Puncak Jaya;x
10068;136;171;34;Tila;x
10069;178;174;162;Huaráz;x
10070;10;177;35;Huancayo;x
10071;52;180;163;Paulistana;x
10072;94;183;36;Garanhuns;x
10073;136;186;164;Dolisie;x
10074;178;189;37;Kigali;x
10075;10;192;165;Mwanza;x
10076;52;195;38;Tanga;x
10077;94;198;166;Puncak Trikora;x
10078;136;201;39;Ambunti;x
10079;178;204;167;Lima;x
10080;10;207;40;Camisea;x
10081;52;210;168;Curuá;x
10082;94;0;41;São Raimundo Nonato;x
10083;136;3;169;Paulo Afonso;x
10084;178;6;42;Maceió;x
10085;10;9;170;Cabinda;x
10086;52;12;43;Léopoldville;x
10087;94;15;171;Kigoma;x
10088;136;18;44;Shinyanga;x
10089;178;21;172;Kondoa;x
10090;10;24;45;Wamtakin;x
10091;52;27;173;Mount Hagen;x
10092;94;30;46;Avacucho;x
10093;136;33;174;Quince Mil;x
10094;178;36;47;Puerto Heath;x
10095;10;39;175;Iriri;x
10096;52;42;48;Santa Filomena;x
10097;94;45;176;Petrolina;x
10098;136;48;49;Salvador;x
10099;178;51;177;Matadi;x
10100;10;54;50;Stanleyville;x
10101;52;57;178;Singida;x
10102;94;60;51;Korogwe;x
10103;136;63;179;Mendi;x
10104;178;66;52;Goroka;x
10105;10;69;180;Ica;x
10106;52;72;53;Cuzco;x
10107;94;75;181;Puerto Maldonado;x
10108;136;78;54;Ariquemes;x
10109;178;81;182;Ji-Paranà;x
10110;10;84;55;Brasília;x
10111;52;87;183;Formosa;x
10112;94;90;56;Ilhéus;x
10113;136;93;184;Boma;x
10114;178;96;57;Lunda;x
10115;10;99;185;Sumpawanga;x
10116;52;102;58;Tabora;x
10117;94;105;186;Mziha;x
10118;136;108;59;Morobe;x
10119;178;111;187;Nazca;x
10120;10;114;60;Putina;x
10121;52;117;188;Santa Ana;x
10122;94;120;61;San Joaquín;x
10123;136;123;189;Pontes-e-Lacerda;x
10124;178;126;62;Rondonópolis;x
10125;10;129;190;Bonfinópolis de Minas;x
10126;52;132;63;Senhor do Bonfim;x
10127;94;135;191;N'zeto;x
10128;136;138;64;Mbeya;x
10129;178;141;192;Dodoma;x
10130;10;144;65;Dar es Salaam;x
10131;52;147;193;Cabanaconde;x
10132;94;150;66;Achacachi;x
10133;136;153;194;San Miguel de Huachi;x
10134;178;156;67;Pensamiento;x
10135;10;159;195;Jacaré;x
10136;52;162;68;Patos de Minas;x
10137;94;165;196;Montes Claros;x
10138;136;168;69;Caravelas;x
10139;178;171;197;Uíge;x
10140;10;174;70;Juliaca;x
10141;52;177;198;Rio Branco;x
10142;94;180;71;Trinidad;x
10143;136;183;199;Càceres;x
10144;178;186;72;Uberlândia;x
10145;10;189;200;Paineiras;x
10146;52;192;73;Governador Valadares;x
10147;94;195;201;Luanda;x
10148;136;198;74;Somanga;x
10149;178;201;202;Robinson River;x
10150;10;204;75;Arequipa;x
10151;52;207;203;La Paz;x
10152;94;210;76;Cocapata;x
10153;136;0;204;San Javier;x
10154;178;3;77;Corumbá;x
10155;10;6;205;Porto Jofre;x
10156;52;9;78;Campo Grande;x
10157;94;12;206;Uberaba;x
10158;136;15;79;Curvelo;x
10159;178;18;207;Vitória;x
10160;10;21;80;N'dalatando;x
10161;52;24;208;Arica;x
10162;94;27;81;Luribay;x
10163;136;30;209;Cochabamba;x
10164;178;33;82;Robore;x
10165;10;36;210;Bodoquena;x
10166;52;39;83;Caxim;x
10167;94;42;211;Cuiabá;x
10168;136;45;84;Barretos;x
10169;178;48;212;Divinópolis;x
10170;10;51;85;Belo Horizonte;x
10171;52;54;213;Sumbe;x
10172;94;57;86;Mtwara;x
10173;136;60;214;Turco;x
10174;178;63;87;Oruro;x
10175;10;66;215;Santa Cruz;x
10176;52;69;88;Porto Murtinho;x
10177;94;72;216;Aquidauana;x
10178;136;75;89;Maracaju;x
10179;178;78;217;Aracatuba;x
10180;10;81;90;Ribeirão Preto;x
10181;52;84;218;Volta Redonda;x
10182;94;87;91;Campos dos Goitacazes;x
10183;136;90;219;Huambo;x
10184;178;93;92;Mucojo;x
10185;10;96;220;Llíca;x
10186;52;99;93;Potosí;x
10187;94;102;221;Filadelfia;x
10188;136;105;94;Caracol;x
10189;178;108;222;Dourados;x
10190;10;111;95;Presidente Prudente;x
10191;52;114;223;São José do Rio Preto;x
10192;94;117;96;São José dos Campos;x
10193;136;120;224;Rio de Janeiro;x
10194;178;123;97;Benguela;x
10195;10;126;225;Seychelles;x
10196;52;129;98;Groote Eylandt;x
10197;94;132;226;Iquique;x
10198;136;135;99;Río Mulatos;x
10199;178;138;227;Manaus;x
10200;10;141;0;Pozo Colorado;x
10201;52;144;128;Bela Vista;x
10202;94;147;1;Naviraí;x
10203;136;150;129;Apucarana;x
10204;178;153;2;Campinas;x
10205;10;156;130;Pemba;x
10206;52;159;3;Cape Voltaire;x
10207;94;162;131;Pena Barrosa;x
10208;136;165;4;Salta;x
10209;178;168;132;Fortín Linares;x
10210;10;171;5;Nueva Germania;x
10211;52;174;133;Nova Paraiso;x
10212;94;177;6;Goio-Erê;x
10213;136;180;134;Sorocaba;x
10214;178;183;7;Barra do Garcas;x
10215;10;186;135;Lalaua;x
10216;52;189;8;Antsiranana;x
10217;94;192;136;Coltier Bay;x
10218;136;195;9;Kimberley Plateau;x
10219;178;198;137;Calama;x
10220;10;201;10;Rosario;x
10221;52;204;138;San Pedro;x
10222;94;207;11;Porto Velho;x
10223;136;210;139;Amambaí;x
10224;178;0;12;Salto del Guaira;x
10225;10;3;140;Guarapuava;x
10226;52;6;13;São Paulo;x
10227;94;9;141;Lucira;x
10228;136;12;14;Chipata;x
10229;178;15;142;Lilongwe;x
10230;10;18;15;Nacala;x
10231;52;21;143;Toamasina;x
10232;94;24;16;Gibson Desert;x
10233;136;27;144;Nicholson;x
10234;178;30;17;Top Springs;x
10235;10;33;145;Nutwood Downs;x
10236;52;36;18;Caipe;x
10237;94;39;146;Itaituba;x
10238;136;42;19;Fortín General Diaz;x
10239;178;45;147;San Estanislao;x
10240;10;48;20;Foz do Iguacu;x
10241;52;51;148;Pitanga;x
10242;94;54;21;Curitiba;x
10243;136;57;149;Kikwit;x
10244;178;60;22;Kisumu;x
10245;10;63;150;Mandimba;x
10246;52;66;23;Nampula;x
10247;94;69;151;Mahajanga;x
10248;136;72;24;Christmas Creek;x
10249;178;75;152;Borroloola;x
10250;10;78;25;Normanton;x
10251;52;81;153;Antofagasta;x
10252;94;84;26;Cerro Mojones;x
10253;136;87;154;Monte Quemado;x
10254;178;90;27;Asunción;x
10255;10;93;155;Villarrica;x
10256;52;96;28;Cascavel;x
10257;94;99;156;Namibe;x
10258;136;102;29;Lichinga;x
10259;178;105;157;Blantyre;x
10260;10;108;30;Mocuba;x
10261;52;111;158;Mahabe;x
10262;94;114;31;Broome;x
10263;136;117;159;Tennant Creek;x
10264;178;120;32;Burketown;x
10265;10;123;160;Croydon;x
10266;52;126;33;Palo Blanco;x
10267;94;129;161;San Miguel de Tucumán;x
10268;136;132;34;Presidencia Roca;x
10269;178;135;162;Laureles;x
10270;10;138;35;Eldorado;x
10271;52;141;163;Rufunsa;x
10272;94;144;36;Kampala;x
10273;136;147;164;Fianarantsoa;x
10274;178;150;37;Angoche;x
10275;10;153;165;Lagrange;x
10276;52;156;38;Kamileroi;x
10277;94;159;166;The Lynd Junction;x
10278;136;162;39;Copiapo;x
10279;178;165;167;Antofagasta de la Sierra;x
10280;10;168;40;Santiago del Estero;x
10281;52;171;168;Resistencia;x
10282;94;174;41;Posadas;x
10283;136;177;169;Santo Angelo;x
10284;178;180;42;Baía dos Tigres;x
10285;10;183;170;Màgoé;x
10286;52;186;43;Tete;x
10287;94;189;171;Ambovombe;x
10288;136;192;44;Miandrivazo;x
10289;178;195;172;Shay Gap;x
10290;10;198;45;McKinlay;x
10291;52;201;173;Huasco;x
10292;94;204;46;Guandacol;x
10293;136;207;174;La Rioja;x
10294;178;210;47;Las Varillas;x
10295;10;0;175;Monte Caseros;x
10296;52;3;48;São Borja;x
10297;94;6;176;Oshakati;x
10298;136;9;49;Salisbury;x
10299;178;12;177;Ulvira;x
10300;10;15;50;Quelimane;x
10301;52;18;178;Onslow;x
10302;94;21;51;Port Hedland;x
10303;136;24;179;Whitewood;x
10304;178;27;52;La Serena;x
10305;10;30;180;Astica;x
10306;52;33;53;Córdoba;x
10307;94;36;181;Santa-Fe;x
10308;136;39;54;Artigas;x
10309;178;42;182;Cape Fria;x
10310;10;45;55;Umtali;x
10311;52;48;183;Chimoio;x
10312;94;51;56;Morondava;x
10313;136;54;184;Roebourne;x
10314;178;57;57;San Juan;x
10315;10;60;185;Río Tercero;x
10316;52;63;58;Rosario;x
10317;94;66;186;Salto;x
10318;136;69;59;Korixas;x
10319;178;72;187;Beira;x
10320;10;75;60;Kerguelen Islands;x
10321;52;78;188;Wyloo;x
10322;94;81;61;Illapel;x
10323;136;84;189;Cantantal;x
10324;178;87;62;Villa María;x
10325;10;90;190;San Nicolás;x
10326;52;93;63;Hacufera;x
10327;94;96;191;Songea;x
10328;136;99;64;Exmouth;x
10329;178;102;192;Aramac;x
10330;10;105;65;Mendoza;x
10331;52;108;193;La Toma;x
10332;94;111;66;Pergamino;x
10333;136;114;194;Swakopmund;x
10334;178;117;67;Toliara;x
10335;10;120;195;Earaheedy;x
10336;52;123;68;Santiago;x
10337;94;126;196;San Luis;x
10338;136;129;69;Río Cuarto;x
10339;178;132;197;Karibib;x
10340;10;135;70;Inhambane;x
10341;52;138;198;Yalleroi;x
10342;94;141;71;Talca;x
10343;136;144;199;Vargas;x
10344;178;147;72;Mercedes;x
10345;10;150;200;Androka;x
10346;52;153;73;Rudyard;x
10347;94;156;201;San Clemente;x
10348;136;159;74;Santa Isabel;x
10349;178;162;202;Laboulaye Rufino;x
10350;10;165;75;Walvis Bay;x
10351;52;168;203;Xai-Xai;x
10352;94;171;76;Alice Springs;x
10353;136;174;204;Nive Downs;x
10354;178;177;77;Concepción;x
10355;10;180;205;Cerro Payún;x
10356;52;183;78;General Pico;x
10357;94;186;206;Massingir;x
10358;136;189;79;Great Victoria Desert;x
10359;178;192;207;Mount Dutton;x
10360;10;195;80;Coongoola;x
10361;52;198;208;Mitchell;x
10362;94;201;81;Chillán;x
10363;136;204;209;Puelén;x
10364;178;207;82;Santa Rosa;x
10365;10;210;210;Hottentots Bay;x
10366;52;0;83;Polokwane;x
10367;94;3;211;Haig;x
10368;136;6;84;Meramangye;x
10369;178;9;212;William Creek;x
10370;10;12;85;Westgate;x
10371;52;15;213;Valdivia;x
10372;94;18;86;Chos Malal;x
10373;136;21;214;Puelches;x
10374;178;24;87;Bandya;x
10375;10;27;215;Rawlinna;x
10376;52;30;88;Deakin;x
10377;94;33;216;Mabel Creek;x
10378;136;36;89;Cunnamulla;x
10379;178;39;217;Temuco;x
10380;10;42;90;Neuquén;x
10381;52;45;218;Pomona;x
10382;94;48;91;Lourenco Marques;x
10383;136;51;219;Leonora;x
10384;178;54;92;Laverton;x
10385;10;57;220;Plumridge;x
10386;52;60;93;Madura;x
10387;94;63;221;Maralinga;x
10388;136;66;94;Durham Downs;x
10389;178;69;222;Tilpa;x
10390;10;72;95;Dirranbandi;x
10391;52;75;223;Osorno;x
10392;94;78;96;Piedra de Águila;x
10393;136;81;224;Ai-Ais;x
10394;178;84;97;Tshabong;x
10395;10;87;225;Nelspruit;x
10396;52;90;98;Northam;x
10397;94;93;226;Coonana;x
10398;136;96;99;Zanthus;x
10399;178;99;227;Caiguna;x
10400;10;102;0;Eucla;x
10401;52;105;128;Ceduna;x
10402;94;108;1;Lyndhurst;x
10403;136;111;129;Boorindal;x
10404;178;114;2;Puerto Montt;x
10405;10;117;130;Los Menucos;x
10406;52;120;3;Karasburg;x
10407;94;123;131;Gaborone;x
10408;136;126;4;Yellowdine;x
10409;178;129;132;Fraser Range;x
10410;10;132;5;Nuytsland;x
10411;52;135;133;Nullarbor;x
10412;94;138;6;Warramboo;x
10413;136;141;134;Broken Hill;x
10414;178;144;7;Cobar;x
10415;10;147;135;San Carlos de Bariloche;x
10416;52;150;8;Upington;x
10417;94;153;136;Wagin;x
10418;136;156;9;Widgiemooltha;x
10419;178;159;137;Point Culver;x
10420;10;162;10;Quorn;x
10421;52;165;138;Menindee;x
10422;94;168;11;Mullengudgery;x
10423;136;171;139;Cochamó;x
10424;178;174;12;El Caín;x
10425;10;177;140;Marydale;x
10426;52;180;13;Mafikeng;x
10427;94;183;141;Augusta;x
10428;136;186;14;Esperance;x
10429;178;189;142;Cape Pasley;x
10430;10;192;15;Mount Hope;x
10431;52;195;143;Canopus;x
10432;94;198;16;Darnick;x
10433;136;201;144;Griffith;x
10434;178;204;17;El Maitén;x
10435;10;207;145;Puerto Pirámides;x
10436;52;210;18;Kimberley;x
10437;94;0;146;Albany;x
10438;136;3;19;Adelaide;x
10439;178;6;147;Paterson Range;x
10440;10;9;20;Booligal;x
10441;52;12;148;Chaitén;x
10442;94;15;21;Gangán;x
10443;136;18;149;Chasico;x
10444;178;21;22;Pinnaroo;x
10445;10;24;150;Mildura;x
10446;52;27;23;Urana;x
10447;94;30;151;Esquel;x
10448;136;33;24;Las Plumas;x
10449;178;36;152;Hopetoun;x
10450;10;39;25;Deniliquin;x
10451;52;42;153;Corcovado;x
10452;94;45;26;Sarmiento;x
10453;136;48;154;Camarones;x
10454;178;51;27;Kingston South East;x
10455;10;54;155;Echuca;x
10456;52;57;28;Puerto Cisnes;x
10457;94;60;156;Buen Pasto;x
10458;136;63;29;Puerto Visser;x
10459;178;66;157;Natimuk;x
10460;10;69;30;Coihaique;x
10461;52;72;158;Comodoro Rivadavia;x
10462;94;75;31;Paso Río Mayo;x
10463;136;78;159;Cochrane;x
10464;178;81;32;Pico Truncado;x
10465;10;84;160;El Pluma;x
10466;52;87;33;Cabo Blanco;x
10467;94;90;161;Cerro O'Higgins;x
10468;136;93;34;Pampa Chica;x
10469;178;96;162;Lago Viedma;x
10470;10;99;35;Rio Chico;x
10471;52;102;163;Devonport;x
10472;94;105;36;Westport;x
10473;136;108;164;Cerro Bertrand;x
10474;178;111;37;Monte León;x
10475;10;114;165;Strahan;x
10476;52;117;38;Hobart;x
10477;94;120;166;Greymouth;x
10478;136;123;39;Tapi Aike;x
10479;178;126;167;Falkland Islands;x
10480;10;129;40;New Norfolk;x
10481;52;132;168;Fox Glacier;x
10482;94;135;41;Cerro Stokes;x
10483;136;138;169;Coy Aike;x
10484;178;141;42;Okuru;x
10485;10;144;170;Christchurch;x
10486;52;147;43;Puerto San Carlos;x
10487;94;150;171;Río Gallegos;x
10488;136;153;44;South Georgia;x
10489;178;156;172;Milford Sound;x
10490;10;159;45;Timaru;x
10491;52;162;173;Puerto Natales;x
10492;94;165;46;Queenstown;x
10493;136;168;174;Caleta Josefina;x
10494;178;171;47;Te Anau;x
10495;10;174;175;Dunedin;x
10496;52;177;48;Punta Arenas;x
10497;94;180;176;Invercargill;x
10498;136;183;49;Ushuaia;x
10499;178;186;177;Orepuki;x
10500;0;0;232;Inner Gulf of Bothnia;x
10501;1;0;236;East White Sea;x
10502;2;0;240;Gulf of Botnia;x
10503;3;0;244;East Sea of Botnia;x
10504;4;0;248;West Sea of Botnia;x
10505;5;0;232;Åbo Skärgård;x
10506;6;0;236;Stockholms Skärgård;x
10507;7;0;240;Inner Gulf of Finland;x
10508;8;0;244;Finnish Coast;x
10509;9;0;248;Gulf of Riga;x
10510;10;0;232;NorthWestern Baltic;x
10511;11;0;236;North Eastern Baltic;x
10512;12;0;240;Eastern Baltic;x
10513;13;0;244;Ölandssund;x
10514;14;0;248;Gulf of Prussia;x
10515;15;0;232;South Baltic;x
10516;16;0;236;Pommeranian Coast;x
10517;17;0;240;Öresund;x
10518;18;0;244;The Bälts;x
10519;19;0;248;Kattegat;x
10520;20;0;232;Skagerrack;x
10521;21;0;236;norwegian coast;x
10522;22;0;240;norwegian coast;x
10523;23;0;244;norwegian coast;x
10524;24;0;248;norwegian coast;x
10525;25;0;232;norwegian coast;x
10526;26;0;236;North Cape;x
10527;27;0;240;north of russia;x
10528;28;0;244;north of russia;x
10529;29;0;248;north of russia;x
10530;30;0;232;north of russia;x
10531;31;0;236;north sea;x
10532;32;0;240;north sea;x
10533;33;0;244;north sea;x
10534;34;0;248;north sea;x
10535;35;0;232;Channel;x
10536;36;0;236;Channel;x
10537;37;0;240;Channel;x
10538;38;0;244;Channel;x
10539;39;0;248;north sea;x
10540;40;0;232;north sea;x
10541;41;0;236;north sea;x
10542;42;0;240;around british isles;x
10543;43;0;244;around british isles;x
10544;44;0;248;around british isles;x
10545;45;0;232;around british isles;x
10546;46;0;236;around british isles;x
10547;47;0;240;around british isles;x
10548;48;0;244;around british isles;x
10549;49;0;248;around british isles;x
10550;50;0;232;around british isles;x
10551;51;0;236;french coast;x
10552;52;0;240;french coast;x
10553;53;0;244;french coast;x
10554;54;0;248;spanish coast;x
10555;55;0;232;spanish coast;x
10556;56;0;236;port coast;x
10557;57;0;240;port coast;x
10558;58;0;244;spanish coast;x
10559;59;0;248;Gibraltar Strait;x
10560;60;0;232;w med;x
10561;61;0;236;w med;x
10562;62;0;240;w med;x
10563;63;0;244;w med;x
10564;64;0;248;w med;x
10565;65;0;232;w med;x
10566;66;0;236;w med;x
10567;67;0;240;w med;x
10568;68;0;244;w med;x
10569;69;0;248;w med;x
10570;70;0;232;w med;x
10571;71;0;236;w med;x
10572;72;0;240;w med;x
10573;73;0;244;w med;x
10574;74;0;248;w med;x
10575;75;0;232;adriatic;x
10576;76;0;236;adriatic;x
10577;77;0;240;adriatic;x
10578;78;0;244;e med;x
10579;79;0;248;e med;x
10580;80;0;232;e med;x
10581;81;0;236;e med;x
10582;82;0;240;e med;x
10583;83;0;244;e med;x
10584;84;0;248;e med;x
10585;85;0;232;e med;x
10586;86;0;236;e med;x
10587;87;0;240;e med;x
10588;88;0;244;e med;x
10589;89;0;248;e med;x
10590;90;0;232;e med;x
10591;91;0;236;e med;x
10592;92;0;240;bosphorus;x
10593;93;0;244;black sea;x
10594;94;0;248;black sea;x
10595;95;0;232;black sea;x
10596;96;0;236;black sea;x
10597;97;0;240;black sea;x
10598;98;0;244;black sea;x
10599;99;0;248;ne atlantic;x
10600;100;0;232;ne atlantic;x
10601;101;0;236;ne atlantic;x
10602;102;0;240;ne atlantic;x
10603;103;0;244;ne atlantic;x
10604;104;0;248;ne atlantic;x
10605;105;0;232;ne atlantic;x
10606;106;0;236;ne atlantic;x
10607;107;0;240;ne atlantic;x
10608;108;0;244;ne atlantic;x
10609;109;0;248;ne atlantic;x
10610;110;0;232;ne atlantic;x
10611;111;0;236;ne atlantic;x
10612;112;0;240;ne atlantic;x
10613;113;0;244;ne atlantic;x
10614;114;0;248;ne atlantic;x
10615;115;0;232;ne atlantic;x
10616;116;0;236;ne atlantic;x
10617;117;0;240;east atlantic;x
10618;118;0;244;east atlantic;x
10619;119;0;248;east atlantic;x
10620;120;2;232;east atlantic;x
10621;121;2;236;east atlantic;x
10622;122;2;240;east atlantic;x
10623;123;2;244;east atlantic;x
10624;124;2;248;east atlantic;x
10625;125;2;232;east atlantic;x
10626;126;2;236;east atlantic;x
10627;255;1;40;Martinique;x
10628;255;2;120;Bermuda;x
10629;255;3;160;Tobago;x
10630;255;4;40;Ascunsion;x
10631;255;5;120;Cap Verde;x
10632;255;6;160;Sao Tome;x
10633;255;7;40;St. Helena;x
10634;255;8;120;Reunion;x
10635;255;9;160;Mauritius;x
10636;255;10;40;Diego Garcia;x
10637;255;11;120;Apamama;x
10638;255;12;160;Tarawa;x
10639;255;13;40;Abaiang;x
10640;255;14;120;Rota;x
10641;255;15;160;Tinian;x
10642;255;16;40;Iwo Jima;x
10643;255;17;120;Marcus Island;x
10644;255;18;160;Ngulu;x
10645;255;19;40;Yap;x
10646;255;20;120;Ulithi;x
10647;255;21;160;Wolelai;x
10648;255;22;40;Woleai;x
10649;255;23;120;Pulusuk;x
10650;255;24;160;Ulul;x
10651;255;25;40;Truk;x
10652;255;26;120;Satawan;x
10653;255;27;160;Ponape;x
10654;255;28;40;Kosrae;x
10655;255;29;120;Nauru;x
10656;255;30;160;Jaluit;x
10657;255;31;40;Mili;x
10658;255;32;120;Kwajalein;x
10659;255;33;160;Majuro;x
10660;255;34;40;Maleolap;x
10661;255;35;160;Wotje;x
10662;255;36;120;Bikini;x
10663;255;37;40;Eniwetok;x
10664;255;38;120;Wake Island;x
10665;255;39;160;Palmyra;x
10666;255;40;40;Jarvis Island;x
10667;255;41;120;Chrismas Island;x
10668;255;42;160;Johnson Island;x
10669;255;43;40;Midway Island;x
10670;255;44;120;Phoenix Island;x
10671;255;45;160;Nonuti;x
10672;255;46;40;Tabiteuea;x
10673;255;47;120;Tamana;x
10674;255;48;160;Arorae;x
10675;255;49;40;greenland;x
10676;255;50;120;siberia 1;x
10677;255;51;160;siberia 1;x
10678;255;52;40;siberia 1;x
10679;255;53;120;siberia 1;x
10680;255;54;160;siberia 1;x
10681;255;55;40;siberia 1;x
10682;255;56;120;siberia 1;x
10683;255;57;160;siberia 1;x
10684;255;58;40;Attu Island;x
10685;255;59;120;Turnhout;x
10686;255;60;160;canada;x
10687;0;2;240;north sea;x
10688;1;2;244;coast of africa;x
10689;2;2;248;coast of africa;x
10690;3;2;232;coast of africa;x
10691;4;2;236;coast of africa;x
10692;5;2;240;coast of africa;x
10693;6;2;244;coast of africa;x
10694;7;2;248;coast of africa;x
10695;8;2;232;coast of africa;x
10696;9;2;236;coast of africa;x
10697;10;2;240;coast of africa;x
10698;11;2;244;coast of africa;x
10699;12;2;248;coast of africa;x
10700;13;2;232;coast of africa;x
10701;14;2;236;coast of africa;x
10702;15;2;240;coast of africa;x
10703;16;2;244;coast of africa;x
10704;17;2;248;coast of africa;x
10705;18;2;232;coast of africa;x
10706;19;2;236;coast of africa;x
10707;20;2;240;coast of africa;x
10708;21;2;244;coast of africa;x
10709;22;2;248;coast of africa;x
10710;23;2;232;coast of africa;x
10711;24;2;236;coast of africa;x
10712;25;2;240;coast of africa;x
10713;26;2;244;coast of africa;x
10714;27;2;248;coast of africa;x
10715;28;2;232;coast of africa;x
10716;29;2;236;coast of africa;x
10717;30;2;240;coast of africa;x
10718;31;2;244;coast of africa;x
10719;32;2;248;coast of africa;x
10720;33;2;232;coast of africa;x
10721;34;2;236;coast of africa;x
10722;35;2;240;coast of africa;x
10723;36;2;244;west asia coast;x
10724;37;2;248;west asia coast;x
10725;38;2;232;west asia coast;x
10726;39;2;236;west asia coast;x
10727;40;2;240;west asia coast;x
10728;41;2;244;west asia coast;x
10729;42;2;248;Tenerife;x
10730;43;2;232;Fuerteventura;x
10731;44;2;236;Dodecanese;x
10732;45;2;240;Unalaska Island;x
10733;46;2;244;Unmak Island;x
10734;47;2;248;Yunaska Island;x
10735;48;2;236;atlantic ocean;x
10736;49;2;236;atlantic ocean;x
10737;50;2;240;atlantic oceanx;x
10738;51;2;244;atlantic ocean;x
10739;52;2;248;atlantic ocean;x
10740;53;2;232;atlantic ocean;x
10741;54;2;236;atlantic ocean;x
10742;55;2;240;atlantic ocean;x
10743;56;2;244;atlantic ocean;x
10744;57;2;248;atlantic ocean;x
10745;58;2;232;atlantic ocean;x
10746;59;2;236;atlantic ocean;x
10747;60;2;240;atlantic ocean;x
10748;61;2;244;atlantic ocean;x
10749;62;2;248;atlantic ocean;x
10750;63;2;232;atlantic ocean;x
10751;64;2;236;atlantic ocean;x
